domain,class
"w,y+z+S,z,z",1
"Z+z,z,y,w,Z",1
"Y,Y*Y,Y*S,Y",1
e+i+Z0i0,1
"+r,A,G,x+x,",1
"*X.X*X.X*X,",1
R*X+,1
y*,1
z.W.s.S.S.S,1
S.w.W.V.w.E,1
y*h*h*,1
S.s.B.S.S.S,1
"s,S,b,S,s,s",1
V*,1
b*A*,1
B0,1
0S*,1
00,1
e+e+v+v*v*v,1
Z0i0,1
",H,H,H,y,H,",1
"y,y,y,z,y,y",1
"y,y,y,h,y,I",1
"Y,y,h,H,h,Y",1
"y,y,y,Y+z,y",1
"H,H,Y*H*y+y",1
"y,H,y,H,y,Y",1
",Y*Y,Y.Y*Y+",1
s*s*,1
S*,1
r*,1
"s,",1
s00,1
.B.S.S.s.S.,1
.B.S.s.S.W.,1
.s.S.S.s.S.,1
W.S.S.w.S.S,1
"G,Z0z*",1
Z0,1
".Z+Z*z0Z+Z,",1
"*y*Z,Y*z*Z.",1
z*Z*z+z+y+z,1
"Z,Z*Z00",1
Z+z*Z*,1
"Z,",1
",z+z+I+I+z,",1
0Z+z+Z*Z+I*,1
*Z+Z*z*Z.Z*,1
"X+x*X*X,G,",1
"s*B*S+s*S,S",1
"z,",1
s00,1
S+,1
S+S*s*s*s*s,1
s*s*,1
s0,1
s0S*,1
s*,1
S+,1
S.S*s*,1
"S,S*S,",1
"S+s,S.S*s*s",1
"+S,S+S.S*s*",1
"S*S0S,S*s*S",1
"S+S*S,S+B*S",1
"s,s,S.S,S,s",1
"+s*S+B+s,S*",1
"+s+S,s.s,B,",1
"+s+S,S+s*B*",1
",s,B,S.S,b,",1
"s,s,s,s,S+B",1
",Y*y*z*Z,Z+",1
I+z*y+Z*,1
"B,s,B,s,s,s",1
"S.S,S+s,S.S",1
"+s+s,B,S.S+",1
"s+s,S*S,S,s",1
"s*S,S*s+S*S",1
S*s+s+S*B*s,1
B*S+B+S*,1
"S,s,S*s*S+",1
"+S,S+s,s,s,",1
s*,1
",s,s+s,s+s+",1
"+S0S+S,s,B,",1
"s,S,s,s,S00",1
S*,1
",s,s+s*B*S,",1
"S,",1
B.B.,1
S0,1
s*S0s*,1
S0s*s*,1
B*s*S+S*s*,1
S+s*s*B*,1
0S+,1
b*s*B*,1
S*,1
i+i+i*i*i*i,1
"s0S,S*",1
",s,b,s,s,s,",1
",s,S.S,B,s,",1
".S,s,B,B,s,",1
"s+s+B+s,S.S",1
S0,1
"s*S0S*S,",1
"s*s*S,",1
s*s*b*S+S*,1
b*,1
v0,1
"+W,V+V,v.v,",1
s*s*s0S*s+,1
S+s+S*S+S*B,1
S+S0,1
*B*s*s+S*S+,1
S0,1
v*,1
"S,S*",1
s*B*s*s+s*s,1
s0,1
s*s*s*,1
S*s0B0s*,1
b*s*S0,1
"+s*s*s+s+s,",1
"S+s+S,S+s,S",1
+S*S*B*s*B*,1
s*,1
X0,1
"y.y.Y,y,y,y",1
".Y,Y.Y,H,H,",1
"Y.Y,Y.Y,Y.Y",1
".y,I,Y.Y,Y.",1
",Y.Y,y,Y*y*",1
"y,H,H,y,z,y",1
"Y,H,y.Y,h,y",1
"y,y.Y,h,Y.H",1
y*,1
s*s*s*,1
s*s0,1
s0,1
s0,1
b0,1
S+S*,1
s*,1
s*B0s*,1
s*s0,1
S0,1
s*,1
S+,1
v*,1
Y*H*y*Y+h+y,1
y*y0y*Y*,1
"w.s.B.s.s,s",1
"+Y.Y+h*Y,S*",1
Z*I+Y00,1
v*V+,1
H*,1
S+,1
v*,1
B*s*,1
"w,w,",1
z0,1
"H.y.Y*Y,Y.y",1
s*,1
B0,1
s*,1
s*,1
S*,1
s0,1
0Y*,1
S*s0s*,1
s*s00,1
S*,1
S*s0,1
s+S*B*,1
S*,1
Y*H*y0y*,1
"S*S,S+",1
",B+s,s,s,s+",1
"s.s,s,S.s.S",1
"z+z*Z+y,Z*i",1
Z*z*z*z+Z0y,1
"s+s,s,S*S,s",1
+s+s+B+s+s+,1
"+s,s,s,s,S.",1
"B,S+S0s*s*s",1
"+s+s+s,S+S,",1
"+S,S+s,s,s+",1
"s+s+s+s+s,S",1
"+s+s,S*b*S+",1
S*s+S0S*,1
"0S*S,",1
Y.Y0Y.,1
s*,1
s*,1
"+s+s,S*s+s*",1
+s*S.S*s+s+,1
"+s+B+S,b,S*",1
+s+B+B+s+S*,1
"*Z,Z+y+y,Y0",1
*y+y*z+Y0y*,1
"+S.S,S*B*s*",1
+s+s*s+s*S+,1
+s*s+s+s+s*,1
"S*S,S+s+s+s",1
",s+s,S*s+S,",1
"*S,S*s+s+S,",1
"+s+s*s+S,S*",1
"+s+s+s*S,S+",1
"S*S,S+B+B+s",1
B*s*s+s*s*b,1
s*,1
S+S*s0,1
S+s+,1
+S*s*s*s*s*,1
s*s0S+s+S*B,1
"*S,s,s,B,s+",1
",S,S,S,B,s,",1
s*S+S0s*S+B,1
",B,b,s,s,B,",1
Y*,1
"y*Y,Y*Y.Y*Y",1
"S,S0S*",1
S0,1
S*s*s0s*,1
+S.S+S.S*s+,1
S+S*,1
"+s+s,s,s,s+",1
Z*z*z0Z*,1
z+z*Z00,1
Y*Z0,1
z*z*Z.,1
Z+y*Z00,1
Z000,1
"z*Z,Y*z0",1
Y*Y+Z0,1
Z00,1
Z00,1
e+e+v+v*v*v,1
"Y,Y+Y,Y*Y,Y",1
S*,1
s*S+S*,1
.s.S.S.s.s.,1
",s,S.V,s,s,",1
s*s+S*s*,1
s*S+S0,1
"s,b,",1
".Y.S,S.Z.y.",1
",S*s+S,S+B*",1
S*,1
"B*s+s*S,S+",1
",s+s*s+B+B+",1
"Z+Z,",1
Z*,1
Z00,1
+z*z*z*Y+Z*,1
"+y*z+z*z+Y,",1
Z.Z*z*,1
"Y,Z*G*X.Z0",1
b+b+b+b+b+B,1
s*S+S0s*,1
"*S,S+s*s*s*",1
S*s*,1
"S,S*",1
"S,S*s+s*S+S",1
s*,1
"S0B0S,",1
"s,",1
S+,1
"S,s,s,s,B,B",1
",B,s+s,s,b,",1
"S,S*",1
b*s+s*,1
",S+s*S,S*S+",1
S*s+s*B*S+S,1
"Y0Y+y*Y,Y*",1
*s+b+S*s*S+,1
S0S*s*S+,1
r*S0,1
S0,1
s*s*,1
s*A*,1
s*s*,1
0S*,1
"S,S*s*",1
s0,1
S+,1
S00,1
i0i0,1
S*,1
s00,1
S*s*S0,1
"Y.Y,Y*",1
B0,1
B*V0v*,1
r*,1
",y+y+y,y+Z,",1
V+S*,1
y*Z+z*Y0y*Z,1
b+b+b+B+b+b,1
i0i0,1
x*,1
R+r*y*Y.Z*Z,1
0S*s*,1
",s+S*s+s*S+",1
Y*y0H0,1
"y,y,y,Y000",1
.Y.Y.H.y.v.,1
z*z*z*y+Z*Z,1
z*Z00,1
S0,1
I+i+I*I+i+I,1
"B,S*B*S*",1
S*,1
s*,1
"s,S.S,s,B,S",1
"s,b,b,s+s,s",1
",S*s+s+s+s*",1
S*B*,1
S*s*S+s+s*S,1
Z.,0
z*,0
".U.U.U,U.U,",0
Z.,0
Y.Y.Y.Y.y.H,0
W.w.,0
"W,W.w.",0
".W.W.w.W,W.",0
"W,W.f.F.",0
".W,W.W,W.Z+",0
"h,h,h,h,h,h",0
"W,w,w,",0
"W.Z,Z.Z.x.W",0
",W.W.W,W.w.",0
z.I.z.I.,0
.z.z.z.Z*I*,0
",u+U,U+u,u,",0
.Z*Z.I.I.I.,0
"U+u+U,u+u,d",0
+Y.h.Z+Z.z.,0
",d,d,U+u+u,",0
+Y.y.Y+Y.Y.,0
"U,d,U+u,u,u",0
Z.Z.Z.z.,0
"d,U,u,u,u,U",0
Z.z.I.I.I.Z,0
",u,U+u+U,u+",0
Z.i.z.z.z.Z,0
z0z0,0
i0h*,0
Z.Z.,0
I.z.Z.Z.Z*z,0
z*I*,0
z*z0,0
W.Z*,0
Z000,0
z*,0
0z0,0
"W.w.W,W.",0
Z0I0,0
W.X*Z.,0
Z.i.Z.z.Z.Z,0
z*,0
z*I*i*,0
i*z0,0
W.,0
".X.Y.Y,Z.Z0",0
+Z*Z+z*z*z+,0
"z*z*z*Z0Z,z",0
"Z*z*z*Z,Z+Z",0
"+z+z*Z,Z*i*",0
.I.Z*Z.z.Y*,0
W.W+W.W*W.W,0
i0i0i0,0
"u,u+u,d,u,",0
",u,d,u,u,u,",0
",u,U,u,d,d,",0
Z.,0
"H,y,",0
".v.X,v,Y.v.",0
V.V.,0
",v,V.V.Y.V.",0
.z.I.i.Z+Z.,0
Z.z.z.I.Z.W,0
"W,",0
*y*y*h*h*h*,0
*h*h*h*h*y*,0
h*h*h*h*h*y,0
*h*h*h*h*y*,0
Z.Y.Z.z.,0
"Y,Y,Y,Z*z*Z",0
i0I0I*,0
i0i0z*,0
i0i0I*,0
i0z*z0,0
f0f0,0
f0f0,0
i0i0e0,0
U*U.U+U.R+U,0
Z0,0
y.X.Y.y.Y.Y,0
R.D.U.U.R.R,0
y.,0
Z.Z.Z.,0
"z.z.z.Z,Z.Z",0
X.,0
.X.x.X.X.X.,0
Z.Z.,0
Z.Z.Z.Z.,0
W.Z*,0
".Z,Z.Z.W.w.",0
Y.Y*Y.,0
z.Z.Z.z.,0
W.,0
"Z,",0
".W.W.W.W,Z.",0
Z.Z.I.Z.,0
Z.z.z.,0
"x.Y,X.",0
Y.H.y.y.,0
W.w.,0
I.,0
Z.z.z.Z.,0
Z.z.,0
F.,0
Z.,0
I*,0
I*,0
Z.,0
.Z.I.I.Z.z.,0
Z.Z.z.i.,0
z.Z.z.Z.,0
Z.Z.Z0,0
Z*,0
Y.,0
"X.X*X,X,G.",0
X.X.X+X.x.,0
X.G.,0
Y.y.Y.y.y.z,0
Z.z.I.i.,0
",Z.Z.z.I.i.",0
z.i.i.Z.,0
f0f0f0f0f0f,0
0i0i0i0i0i0,0
X.,0
Z.Z.Z.Z.z.Z,0
000000000h0,0
"W*Z.Z,W.V.",0
x.X.X.Y.y.Y,0
.r.u.r.r.d.,0
W.W.Y.W.,0
Y.Y.Y.z.,0
0000000000h,0
Z.W.,0
.Y.Y.w.W.W.,0
W.Y.,0
.Z+W.w.w.w.,0
.w.Z.W.W.W.,0
X.y.x.x.y.W,0
Z.W.W.w.W.w,0
w.,0
X.X.,0
H.Y+W.w.,0
.X+Y.Y.i.Y.,0
"W.W,W.W.Z*",0
Z+,0
.W.W.W*W.W.,0
"W.W,W.W.",0
F.Z*W.W.,0
Y+Y.W.Y.,0
W.,0
F+W.W.,0
W.Z*Z*,0
.Z*Z.y.Z.W.,0
.Y*Y.Y.Z.Y.,0
"W.W.z.W,",0
Z*Z.Z.Z.Z.z,0
W.f.W.W.,0
z.Z.Z.I.,0
"w.W*Z.W.W,",0
W*W.W.,0
W.w.,0
Z.Z.Z.Z.Z.,0
",x.x.x.x.x.",0
i*,0
z.z.W.,0
z*,0
"Z,Z*",0
Z.z.z.z.,0
Z.Z.Z.Z.,0
w.,0
W.,0
Z.I.z.z.z.Z,0
W.W.Z.Z.z.z,0
00000000000,0
00000W.W.Z*,0
z*z*,0
w.Z*,0
W.w.F.f.f.,0
F.F.w.W.Z.,0
Z.,0
z.W*W.w.,0
w.Z*,0
Z.Z.Z.I.I.Z,0
"W,W.W.",0
W.W.W.Z+z+Z,0
Z*F*W.W.W.W,0
z*Z.z.Z.z.Z,0
w*W.,0
Z.y.y.Y.Z0,0
Z.i.Z+Z.Z*,0
"W.Z,Z*Z.Z+Z",0
Y.Z.Z*Z.Z.Z,0
",W+W.Z*Z.w.",0
z*z*,0
W+W.w.,0
"Y.Y,Y*Y,y.Y",0
h.Y.Y.Y.Y.Y,0
Y.Y*Y.,0
Z.z.I.I.,0
Y.W.Z*W.,0
Z.Z.z.Z.,0
Y.Y.y.Y.Y*,0
Y.Z.y.Y.,0
Y.y.H.y.,0
Y.X+,0
"X*X,X*",0
V.V.X*x*,0
".Y.Y.X,x.V.",0
Z*W.W.W.,0
W.F.w.w.,0
W.W.,0
Z.Z.Z.I.,0
Y.Y.X.X.X.X,0
f.W.w.w.,0
"Z,Z.Z.Z.Z.z",0
.W.Z.Z.Z.I.,0
"Y.Y*y*y*Y,y",0
w.W.,0
Y.W.W.W.,0
00000000000,0
00000000000,0
0000000000Y,0
00000000000,0
"W.W,W.W.W.W",0
W.,0
W.w.,0
"h.W,W.H.",0
W.,0
00000000000,1
b.,1
a.,1
"s,",1
"s,",1
"s,",1
"s,",1
"s,",1
"s,",1
"s,",1
"s,",1
"s,",1
".W,W.w.W,w,",0
"Z.I.i.W.Z,z",0
".U.U,U.U,U.",0
X.x.,0
"w.X,",0
w+,0
X+X.,0
W*W.,0
+W.W.w.w.Z+,0
W.z.z.Z.i.z,0
Y+X.X+,0
Z+w+Z.,0
Z*,0
y.Y*W.Y+W.,0
"*Z.Z.X,Y+W.",0
.f.f.f.W+W.,0
"F.f.Z,W.F.f",0
W.,0
"W+W.Z*W,W.W",0
X+W.,0
"h,h,h,h,h,h",0
",h,h,h,h,h,",0
w+,0
W.W.W.W.F.W,0
z*,0
"Z.W,W.W,W.W",0
"u,u,u+u,u+u",0
"u+u,d,U+U,u",0
.H.X*h+Y.y.,0
",d,u+d+d+u+",0
.H.Y+Y.y.Y+,0
",u+U,u,u,u,",0
z.z.i.z.Z.Z,0
.F.w.z.I.i.,0
"u,U+U,u,u,u",0
W.w.,0
"u,U+u,u+u,d",0
"f.f.f.f.Z,Z",0
"Z,Z.Z+Z.",0
F.Y+W.w.,0
X+x+y+W.F.X,0
f.,0
00000000000,0
".f.W,W.W,W.",0
"z.W,W.",0
I.Z.Z.Z.,0
"w.W.z.w.W,W",0
"W,W.F.",0
Z.,0
".z.Z,Z.Y*Y.",0
"W.w.W.W.Z,",0
Y.Y+,0
".W.F.Z*z*W,",0
Z*Z.Z.,0
"Z,",0
Y.G.Y.X.z.,0
"0Z,w,W.",0
Z*Z.,0
00000000000,0
".Z,Z+z*W,W.",0
Z.i.I.I.,0
"Z,Y.Z*Z.",0
"z.Z.Z.Z,Z*F",0
I.Z.Z.z.,0
"u,u,U+U,d,u",0
"000000000U,",0
00000000000,0
W.W.,0
y+Y.,0
"Y+y,y,y,",0
"Y.Y.Y.v.X,X",0
"X.Y+Y.V.X,",0
".X,V+V.V.X,",0
"z.Z.Z,Z.",0
Z*Z.Z.z.i.i,0
"W.W.W.Z,Z.W",0
".W.W.W.Z,Z.",0
y+W.y.,0
00000000000,0
.d.e.v.v.u.,0
*h*h*h*h*y*,0
y*y*y*y*h*h,0
*y*y*h*h*h*,0
h*h*h*h*h*h,0
".E.v.v,z,Z0",0
000000h0000,0
00000000000,0
00000000000,0
y.y.y.X.,0
X*,0
"W.W,",0
"W.W,",0
F.,0
"W,W.",0
W.,0
w.,0
F.,0
W.,0
"W.W,",0
"W.W,",0
"W.W,",0
"W,W.",0
0f0f0f0f0f0,0
*z0i0i0i0i0,0
0i0i0i0i0i0,0
0i0i0i0i0i0,0
00000000000,0
00000000000,0
"h*z0Y*Z,z,",0
z*Z+Z0z*,0
i0i0i0z*z0i,0
0r00000000R,0
00000000000,0
0f0f0f0f0f0,0
0f0f0f0f0f0,0
0z0i0i0i0i0,0
",U.R.U.R,U.",0
i0,0
0i0i0i0i0i0,1
z.Y*,0
"Y.Y.Z,y+Z.w",0
z*z0,0
w.W.W.f.w.F,0
"h,I,h,H,z,y",0
".Z,Z.Y,Y.y.",0
"Z.z.Z,Z.Z*Z",0
".Z,Z*z*Z,Z.",0
.X.X.X.X.X.,0
"U,U.R,R.R.R",0
Z.I.z.z.,0
h+h+h+y+W.Y,0
"+Y.w.Y+Y.W,",0
Z+W.Z*I*,0
I*,0
Z*I+,0
W.Z*z*W.,0
Z0,0
W.X.x.x.,0
.W.Z.Z.z.Z.,0
z.Z.I.I.,0
W.W*X.X*W.W,0
W+X.X*G*x*x,0
".X.X,X.X.X.",0
.W*Y.w.W+W.,0
.w.Z*Z.Z.w.,0
W.W.W.f.W.w,0
f.Y0X.W+W.w,0
z0z*Z*,0
z+Z*z*Z+I+z,0
W.w.w.W0W.W,0
.f.W.X.X.G.,0
W.w.Y*Y.y.w,0
"Z,W+Z*",0
Z0I0Z.z.Z*Z,0
*w*w*W.W.w.,0
w*W.Z*W*w*,0
f.W+W.W*W.W,0
Z*Z.Z*i*Z0Z,0
I*z*z*i*,0
",W*W.W+z*z*",0
".Z.Z*W,W.w.",0
.F.Z.Z*w*W.,0
Y.Y.,0
X.X.,0
Z.z.I.z.,0
Z.Z0W.,0
"w.Y.Z,W.W.W",0
W.W.,0
.Z.X0Z.F.Z.,0
",Z.Z+Z.Z+Z.",0
"Z,Z.Z,z,Z.Z",0
z*Z+Z0i0,0
z*Z+Z0z*z*z,0
".w.W.W,W.W.",0
",Z.Z0Z.i.Z.",0
.Y.Y*Z.W.F.,0
Y.z.Z.Z.Z.,0
w.w.w.Z*w*W,0
W.w.W.W.Z*W,0
".Z*Z,Z.X*X.",0
F.Z0w*W.,0
Z.f.,0
.F.f.W*W.W*,0
z0z*,0
"I.Z.Z.z.Z,Z",0
Z.Z.Z*Y+Y.y,0
Z.,0
X.x.,0
".Y+y+Y.Y,Y.",0
",Y.Y*Y.Y*Y.",0
"Y*Y,Y*",0
"*Y.Y,Y.Y*y*",0
".W.Y,y+y*Y.",0
W.Y*Y.Y+y*Y,0
"Y*Y,h,Y.Y,Y",0
"Y*Y,Y*Y,h,Y",0
Z.z.I.I.,0
Z*,0
W.,0
W.,0
W.,0
0W.v.W*W.w.,0
G.W+W.W.X*X,0
W*W.f.X.X+X,0
z*Z+Z0i0,0
Y.W0W.,0
".Z.Z,z,Z.Z.",0
.Z.I.Z.Z*Z.,0
"W.w.W,W.",0
Z*Z.,0
"I.I.Z.z,Z,Z",0
"w.Z0W.W.W,W",0
Z.,0
Z.Z.z.i.Z.Z,0
Z.Z.Z.,0
*Z.z.Z.Z*Z.,0
Z.z.Z.Z*,0
.Z.Z.Y*Y.Y.,0
Y00W.W.,0
.Z.Z.Z*Z.I.,0
W.w.Z.Z.I.Z,0
.z.I.I.Z.Z.,0
z*z0i0,0
Z0w*Z.W*Z.,0
.Z.Z.z.Z.z.,0
w*Z.,0
Z*z*z*,0
Z.Z.Z.Z.Z.Z,0
",I,Z.Z.Z,I,",0
"z,Z.",0
0Z.Z.Z*Z.Z.,0
W.,0
W.Z*Z*F*W.Z,0
.Z.Z.Z.Z.Y*,0
".W.Z.w,W.W*",0
z*z*z*,0
Z*f*W.f.Z.W,0
00y*Z.I.,0
",Z*w*W.w.Z,",0
H.I.Z.Z.,0
.w.W.Z*W*W.,0
000,0
Z0,0
*Z.Z.Z.z.Z.,0
z0Z+Z.Z.,0
"*z*Z,W*z*z*",0
I*,0
"Z.z.Z,Z*Z0Y",0
Z.w.W.w.X00,0
I0,0
Z*z0W.w.W.Z,0
0W.w.W.W.Z*,0
.z.I.I.Z0x*,0
Z.Z.Z+z*,0
I.Z00w*W.W.,0
Z.Z.,0
W.w.F.Z0x*z,0
".W.W.W*W.W,",0
.W.w.W.W*W.,0
w.W.W.W.W*W,0
*W.W.W.W.W*,0
.W.w.W*W.w.,0
z.z.Z.z.,0
Z+z*Z*,0
I.,0
y.Y.,0
W.Y.H.,0
F.Z.Z*Z*z*z,0
Z.Z.,0
.Z.Y0Y.Y.w.,0
".z.Z,Z0Z.Z,",0
Z0Z.I.Z.Z*Z,0
*Z.z.Z*Z.Z.,0
"W,W.W.W,W.W",0
F.,0
z*Z+Z0i0,0
",z.z.I.Z*z*",0
Z*W.,0
Z.I.Z.Z.,0
F.w.Z.W.,0
X.x.y.h.Y.Y,0
Z.Z0W.W.w.w,0
Z.Z.i.i.,0
"W.Y,Y.w.W.",0
F.,0
*Y.w.w.w.Y0,0
h.H.H.Y.Y.y,0
W.F.W*W.,0
W.w.,0
Y.h.H.H.,0
.y.y.Y.Z*Z.,0
y.,0
"W.X,X+",0
"X,x,X.X,G,v",0
+X.X.x.Y+Y.,0
Y.Y.V*V.V.X,0
".I.Y*Y.Z,Y.",0
Y*H*H*,0
"Y.Y,Y+Y.Y,Y",0
.Y.Y.Y*W.Y*,0
Z.y.z.z.,0
Z.Z.Y.Y.,0
*Z+z*i*z*W.,0
Z*z+z*z*z*,0
"*Y+Z,Z*W.Z*",0
.z.I.Z.Z.Z*,0
Z.z.Z.Z*Z.Z,0
W.,0
.Z*Z.Z.z.I.,0
Z.Z*Z.Z.Z.Z,0
W.W.,0
Z.Z.Z.z.,0
.Z.W.W.W.w.,0
.Z.Z.Z.Z.Z.,0
"Z,",0
.z.Z*Z.I.Z.,0
.x.Y*Y.y.y.,0
.z.Z*Z.Z.z.,0
I.z.Z0Z.Z.I,0
"I.Z,Z.Z,",0
h.Y.Y.H.,0
".I.i.Z*Z.Z,",0
"z.I.z.z.Z,Z",0
Z*Z.,0
Z.z.z.,0
.I.z.Z*Z.Z.,0
*Z.Z.Z.I.Z*,0
i.i.i.i.,0
z.i.,0
Z.I.I.z.Z.Z,0
"i.i.I.Z,Z.Z",0
Z0Z.z.Z.Z.i,0
".i.Z.Z,Z.z.",0
z.,0
"Z.I.i.Z,Z.",0
I.Z*Z.Z.z.I,0
Z0Z.Z.,0
I.Z.Z.Z.Y*Y,0
Z.Z.Z*Z.,0
Z.Z.,0
W.,0
Y.Y.Y.,0
f0f0,0
z*z0f0,0
Z+,0
.U.U.D.S.R.,0
.G.g.G.U.U*,0
W.x.w.X.,0
z.z.z.Z*,0
Z.Z.Z.Z.Z.z,0
w.X*W.W.X.,0
W.w.W.,0
W.,0
.W.W*W.w.w.,0
Z+Z.,0
Z.z.z.w.W*W,0
W.w.,0
F.w.,0
W.,0
i0i0i0,0
w.,0
Z.,0
Z.W.w.w.w.,0
Z.,0
z.z.z.I.,0
W.W.W.w.,0
Z*W.W.I.f.W,0
Z.z.z.z.I.Z,0
I*z*,0
Z.,0
X.x.x.X.X.X,0
h0i*,0
"g,g,h,g,x,X",0
z*z*z0z*z*,0
i0i0i0,0
W.F.W.F.,0
x.X.G.g.,0
I*z*,0
Z.,0
W.W.X*Y.X.Z,0
"Z,Z.Z.i.Z00",0
Z.,0
00,0
",Z.Z.Z.Z*z*",0
W.W.F.W.W.w,0
z*y*,0
0z*z*,0
z*,0
"z0z*Z,Z.",0
0Z*,0
W.W+Z.W.W.F,0
0I0,0
0z*z0,0
Z.Z*Z.,0
Z.Z*Z.Z*Z.Z,0
.W.Z.W*w*W.,0
W.,0
i0i0i0,0
W.,0
Z.Z.Y+Y.Y.y,0
X+,0
Y.y.y.Y.,0
.Y+Y.Y.y.y.,0
Z.,0
w.w.Y+Y.Y.y,0
Z.z.I.I.,0
W.Y+X.,0
H+V.v.v.,0
G.X+X.,0
w.W.,0
Y.Z.y.Z.,0
W.w.W.W.,0
.F.W.X*W.F.,0
W.,0
w.,0
".W.Z+Z.Z,Z.",0
0s*U.R*a*a*,1
.A.r.t.r.A.,1
S*,1
R.,1
S.A.,1
"s,",1
z*,1
".B.B.A.S.s,",1
"S.r.R+s*S,",1
a.S.,1
"R.S,R.S.S*S",1
R.,1
s*,1
S+s+S*,1
"+r+r+s+S,S*",1
S*R+,1
S+,1
"S+s,S*B+s*",1
r.S.,1
R.S.,1
R*,1
",b,b,b,b,R+",1
",b,b,b,b,b,",1
"A.S.s,b,b,S",1
R.a.A.A.,1
"S.S,S.a.S.s",1
".S.s,b,S+R,",1
S.r.S.,1
s*,1
r*,1
"S.r.S,R.S.s",1
"B.b.r.S.s,b",1
R*s*,1
S+B+r+s*R+,1
"S.S+R,R.S,",1
S.,1
r*,1
A*,1
S*S.S*,1
"B.A.S.s,b,b",1
s*r+,1
"*S,S.r.S.S+",1
",b,b,b,b,b,",1
",R.S+B+s+S.",1
+S*S.a.S.R*,1
S*,1
S.,1
a.S.,1
".S,R.S.s,b,",1
"R,S.s,b,b,b",1
"S+R,",1
"R,R.S*",1
R.,1
",s+S.A.S.S+",1
"B,R.S.R*s*S",1
"a.S,r+s+r*S",1
D0,1
"R,S*S,r+s+S",1
s*s*A*S.S+,1
"+S,R.S,r+s,",1
"S,R.S,s+s+R",1
s+,1
r+,1
"R.R,",1
"R.S,R.S.S*",1
A.S.,1
"y,y,y,h,h,H",1
"s,R.S.S+R,R",1
"*S,R.S.S+s+",1
Z.Z.z.I.,0
W.w.W*W.,0
"Y.y.Y,Y.y.W",0
W.,0
Z.Z.z.Z.Z+,0
S.r.U.w.S.s,0
.X.X.x.G.G.,0
W.W.X*,0
F*,0
.Y.Y.W.H.y.,0
W.w.,0
.W.w.w.W*W.,0
.W.W.w.w.w.,0
x.W.W.w.Y.W,0
Z+Z.Z+z+W.F,0
W.W.,0
.W*W.F.f.W*,0
W.W+Y.Y.W.w,0
W.,0
z.i.Z.Z.,0
.w.Z*Z.Z.z.,0
.w.F.W*W.F.,0
"*W.f.Z*W,W.",0
W.,0
+X.Z+Y.F.X+,0
"h,h,h,h,h,h",0
X0X.X0,0
Y.h.,0
"W,W.W.W,W.W",0
".W+W.Z*W,Z*",0
"W.w.f.W,W.W",0
"W.Z*z*W,W.F",0
Z.,0
",Z.Y,y.y.y.",0
".W.U,u,u+u+",0
Z.Z.Z.z.Z.Z,0
"U+D+U,U+U,u",0
+Y.y.Y+Y.H.,0
",d,U+u,u,d,",0
Y.H.Y+Y.H.Y,0
"U,U+U,u,u+u",0
"u,u,U+U,U,U",0
*i*Z0z*z0Z.,0
"+U,u+u+U,U,",0
*I*I*z*z*z*,0
*z*z*W.Z*z*,0
z.Z0Z.,0
Z.I.i.Z.Z.z,0
00,0
Z+W.W*W.w.,0
V.E.,0
"z.w,W.w.f.Y",0
"Z,W.W*W.",0
Z*I*w*Z.W+W,0
".Y,Y,Z,W.z.",0
".H.Z,Z.I.Z*",0
".z.z.Y,H,W.",0
x.X.X.x.X.X,0
i0h0,0
y.,0
i0i0f0,0
i*i*I0,0
Z.,0
W.Z.W.Z.W.,0
Z.Z.z.Z.,0
"F.W,",0
W.,0
Z.z.I.z.,0
Z*,0
",h,y.h.y.h.",0
Z.,0
"W,W.",0
W.,0
z.,0
0z*,0
W.W.w.X*Y.z,0
I*H*z*,0
F.F.w.w.Z*W,0
z0Z*Z*,0
z0,0
*Z*z*z*z*y*,0
"W.W.W.F.Z,Z",0
.Z.Z.W.Z*Z*,0
w.Y0X.Z*,0
w.w.w.Z0,0
z0,0
Z.i.z.z.Z0,0
".W.Z,Z*Z*z*",0
".W.W,Z*F*W.",0
Z*,0
+Z*Z+z*W.Z*,0
I.,0
Z*Z.Y*z0,0
.W.W.W.Z0z*,0
.w.W.Z*Z.Z.,0
z.,0
W.w.,0
.W.w.Z*W.W.,0
W.,0
Z.Z*,0
"W*W.W+W.W,W",0
H.Y+W.w.W.W,0
"x,X,x,W+Y.F",0
z.Z.Z.z.,0
".Z.z.Z.Z,Z.",0
W.w.W+W.,0
z+W.W.,0
y.W.Y.Y.Y+Y,0
".Z.Z,Z.Z.I.",0
X.x.W+W.F.F,0
W.w.W+W.,0
"Y,W.Z+W.",0
Y+Y.Y.Y.y.Y,0
"V,V.e.X.v.V",0
X.h.V.V.X+X,0
"Y+Y.E.V.Y,Y",0
z.z.Z.Z.,0
z.Z.Z.z.,0
z.Z.z.Z.,0
z.z.i.z.,0
.W+W.F.w.Z*,0
Z.Z.I.z.z.Z,0
.w.W.Y+z+W.,0
".H.x,y,y.Y,",0
.Y.H.Y.y.X.,0
y*y*Y.Y*y*h,0
y*h*y*y*h*h,0
*h*h*y*h*y*,0
h*h*h*h*h*y,0
W*,0
W.F.W.Z*W.w,0
.w.Z.w.W.w.,0
W.W.W.W*W.W,0
f0f0,0
i0i0,0
z*z*Z*Z*Z+R,0
i0i0A0,0
i0,0
i0z*z0,0
f0f0,0
f0f0,0
s.b.,0
z0z0,0
