domain,class
"s+s+S,S*S*S+s+s+s+s*s*B*S+S*S+B+s+s+s+B+s+s+S,S*s+s*s*S,s+s*b*S,S+s+s*s*B*B",1
S.S*S.,1
"S,S*",1
U*,1
Z+,1
"S,S*W,S+W.S*s*S.W+W,W00S+w,W+",1
0,1
0Z+,1
0Z+,1
0W*,1
0W*,1
0Z*,1
w+,1
"R,",1
0Z+,1
0Z+,1
S+,1
0,1
z*z0,1
z*z0,1
S.S*S.,1
s*,1
"S,S*",1
"0W,",1
B*B*B*,1
S+S*,1
b*,1
W.S*,1
S.S*,1
*,1
0,1
z0Z+,1
V0,1
0S*,1
0,1
W0W*,1
S.S*S.,1
"S.S*T,",1
W.,1
"Z,S0",1
v*Z0Z+,1
v*Z0Z+,1
Z.Z0Z*,1
Z.Z0Z*,1
*,1
B0,1
"z0W,",1
"0W,",1
*,1
0,1
w0W*,1
"S.S*w*S.S,",1
w+s*S00S*,1
0,1
S.S*W00,1
0,1
0,1
z*r00,1
0W*,1
0W*,1
S.S*,1
0Z*,1
z0Z*,1
*,1
0,1
W+,1
"S,S+",1
S+,1
0U*,1
0Z+,1
r*,1
*,1
0W*,1
w0W+,1
w0W+,1
Z.Z0R+,1
r0W+,1
W+S*,1
s*,1
0,1
S+S*,1
"S,S*S,",1
0,1
w0W+,1
0,1
"S,S*S.",1
"S0W,",1
W+,1
W+,1
s+s*,1
w+,1
V+,1
"S,S*",1
w0V*,1
s+s*,1
0V*,1
0,1
0,1
0,1
w0Z+,1
w0Z+,1
0W*s+s*,1
s+s*,1
0,1
z0W*,1
z0W*,1
0,1
"S,",1
W+Z0,1
W+Z0,1
S.S*W00,1
W.S*W00,1
"s+s*W+w,s+",1
0U*,1
0U*,1
Z+Z0Z*,1
Z+Z0Z*,1
w0,1
S.,1
W+S*,1
S.T*S.,1
S.S*,1
"w*S,s+w,",1
w0W+,1
w0U*,1
"S,S*S.",1
"W,S*",1
"0W,",1
"S,S*",1
s*,1
0Z*,1
S.S*,1
z0W+,1
0,1
0,1
0,1
"S,S*s+f+",1
U*,1
0,1
0,1
v00,1
v00,1
s+s*,1
v*,1
0W+,1
r0W+,1
0,1
R*,1
"S,S*",1
s*s*s*s*w+,1
Z*,1
Z*,1
S.S*S.,1
s*,1
0R*,1
0R*,1
*,1
*,1
0s*,1
0,1
S.S*S.,1
w+,1
*,1
W+S*,1
v*W0W*,1
v*W0W*,1
0S*B*s+,1
S.W00W*,1
0Z+,1
0Z+,1
"0W,",1
S.S*,1
0W+,1
w+s*,1
u0,1
s0,1
0R*,1
a*y*Y.R*a+Z*Z.Z0Y.Y0Y.Z+R*,1
w0,1
0,1
"S,W*S,W+S.S*s+S*S,B,w,W,b,s,s,W0W,S*",1
"S*S+s+B+s+s+S*S+s*S,S*s*s*s*B*b*s+s*B*",1
F*B*,1
"Y+Y,y,H,y,Y.Y000",1
S.T*,1
H*z*,1
0,1
0,1
w+,1
F*s*,1
"Z+Z0Z,",1
0R+,1
0W+,1
0Z+,1
i0i0,1
V0,1
0,1
0,1
"I+i+I*I+I*i*H+I*I+I*I*z+z*I+I+Z*z*z*Z.Z.Z,Z*I*z+z*z*z+z*Z+I+z+Z,Z*Z.Z+",1
*b*s*,1
S*,1
"S,S+s*S,S*S+S*B*s+s,S*s*S*S*S,S*S+S,s,S+B+S,S+s,",1
"s+B+s*S+s,S+s,B,s+s*s+s*s*s*s+s+s*s+b+S*s*s+s,S*B*S+s,B,B+",1
"s,s.S,S,s,B,s,s,S.S,s,b,s,S,B,s,s,s,S.s.S,s,s.S,s,S.S,s.S.S,s,s,S,s,S.S,B,s",1
"B+s,s,B+S*S0s*S+B+S,s,s,S+S,S*s+s*",1
",s,B,S.s,s,s,s,s,s,B,s,s,b,B,B,s,s,s,s,S+S,B,B,s,s,s,s,B,B,S.S,s,s,s.S,B,B,",1
s00,1
"Z.z.z.Z,",0
r.U.V.W.R.R.U.r.r.A.R.V.U.U.U.r.R.r.R.s.U.R.S.R.u.R.U.w.r.u.A.r.r.r.u.r.w.W,0
Y+,0
"I.i.I.Z.y.Y.Y.Y.y.y.H.Y.Y.Y.y.y.Y.Z,",0
Y.Y.,0
"H.y,Y.Y.w.H.w.W.W.w.Y,Y.Y.Y.y.Y*W,Y.W.F.w.w.Y,Y.Y,Y.Y.Y.y.Y0Y.Y,Y.Y.Y,Y.Y.Y",0
"y,h,y.y,y,h,h,h,y,h,y,h,h,h,h,h,h,y,y,y+y,y,",0
"y,y,y,h,y,y,y+Y*Y+",0
"I.Z.z.I.Z.Z.Y.Y.Y.Y.Z,",0
"h.h.H.Z.Z.Z,Z.z.Y*Z.",0
"z.Z.Z.W.Z,Z0Z.W.",0
F.Z00Z.z.W*W.,0
"W.F.W0W,W.F.f.f.W*W.w.Z0W.F.f.F.W.Z*Z.z.z.Z.Z.",0
x.Z00W.Z*Z.Z.Z.Z.,0
Z.z.Z0,0
"z.Z.Z.Z*W.w.W+W,W,Z0Z*W.F.W.W.F.W*W.F.f.Z0Z.W,W.W.w.W.W.w.W00W.f.f.W.W.",0
W.Z0W.,0
"F.W+W.W,W.Z*z*W.Z0Z.W00W.W.",0
"w.W*W.F.W0W.Z0z*Z.W,W.Y*W.",0
Z.Z.Z.,0
"h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h",0
",h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,",0
000W.,0
h.Y000W.,0
F.,0
W.X0W.,0
Z.z.w.Z*X.W0W.W.W.F.,0
F.W+W.Z0I0z*,0
Y00Y.w.H.X.F.,0
Z0i0i0i0,0
z.Z.Z.,0
Y.Y.y.,0
Z.z.w.Z.Z.i.Z.z.Z.,0
Z.Z.Z.z.Z.W.,0
Z.Z.Z.,0
Z.Z.z.,0
W.,0
"h.y.W.Y*Y.Y.Y.Y.Y.Y,Y.Y.H.Y,Y.Y.y.W.Y+Y.H.Y.w.",0
"Y.Y.Y.Y.y.y.Y.Y.y.h.H.H.Y.Y.h.Y.Y*Y.h.Y.Y.y.Y,Y.Y.Y,Y.Y.H.G.Y.Y.Y.Y+Y.",0
y.H.h.Y.Y.y.y.y.,0
Z.,0
z.I.i.Z000Z.Z.z.Z.Z.,0
"u,u,d,u,U+u+u,u,u,U+U,u,u+U,d,Z,u+u+U,U+d+U,u,u,u+D+U,d,u,u+D+u,u+u+u,u,d,U",0
i.i.i.Z0Z.I.i.i.i.Z0z0Z.Z.Z.Z.z.,0
",u+u,u+w,U+u+u,u,U+u+U,u,u+u,D+u+U,U+U,U,u+u,U,U+u,u,U+u,U,u,u,u+u,U,U,U,d,",0
Y.H.Y*Y.y.Y+Y.y.Y+Y.y.Y+Y.y.Z+Z.z.Z.Z.z.Y+Y.y.Y+Y.y.Z+Z.z.z.i.z.Y+Y.H.Y+Y.H,0
",u,u,U+u+U,u,U+D+U,d,u,U+u+U*U+D+U,u,u,u,u+u,D,u,U+z+U.F.W.f.w.F.U+U,u,u,u+",0
Y+Y.h.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+h+Y.H.Y+Y.y.Y+Y.y.Y+Y.y.Y+Y.Y.Y+Y.H.Y+Y.y.Z,0
"d+u,u,u+u,u+u,u,d,U+u+U,u,d,U+U,U+D+u,u+U,u,u+U,u,u,u,u,d,U,u,u+u,U,U+D+D+U",0
Z.z.I.i.Z0Z.Z.z.i.i.Z*Z0Z.Z.I.I.i.,0
"u+z,Z.Z.F.w.F.U,u,u,u,u+u,u+u,d,u+u,u+u,U+u,U,U,u+U,d,U+U,d,U+u,U+U,U+u+d+u",0
I.I.i.,0
"u,u+u,u,U+U,u,u+D+D+w,u,u,d,u,u,U+u,u+U,u,u+u,u+u,u,u+u,u,u,U+u,u,U+u+u,U+u",0
00z0,0
z*z*z00Z*z*,0
z00Z*,0
W00Z.Z+,0
.,0
W.,0
W.Z*,0
W.,0
z.Z.Z.z.I.I.i.Z*Z.Z.z.i.X.Z.Z.Z+Z.Z0Z.I.z.z.Z.Z.Z.i.I.i.I.z.z.i.Z00Z.Z*Z.,0
Z.Z.z.Z.Z.I.Z.Z.z.z.Z.Z.W*W.w.w.W.W.w.W.W.W.W.w.,0
i*z*,0
"Z,z,Z*I*W.Z,",0
Z.z.,0
"Z.z.z.Z,W.Y.y.W,W.Z.W.w.w.Y,Y.z.",0
"W.Z+z,f,Z.F.Z*Z.Z+Z.",0
"z.z.i.Y,W.W.W.w.W.Z,Z.Z.I.z.z.Z,W+W.F.f.W.W.Z,Z.Y,F,W.w.w.w.w.",0
h*i0h0,0
W.w.w.W*W.w.W0,0
i0i0i0,0
I0i0i0I*,0
z.I.i.Z.,0
"Z,w,W.f.",0
W.,0
00W.,0
W.W.z.,0
000Y.H.Y.W.w.,0
Z.,0
Z0z0z*,0
"F.f.Z*Z.Z*Z.Z*z*I*Z.Z*I*Y+X,Z*Z.Z.Z*z*z+",0
Z*W.F.W.Z*Z+Z*Z*z*z*Z.Z.Z*i*Z*z*Y+,0
".W,W.Z*z*W.W.W.F.Z*y*Z.z.W.Z.F.Z,W+W.F.w.Z*z*z*Z.Z*z*z*y*Z+Z.Z.Z.Z.Z.Z*Z.Z+",0
"Z,I,Z*z*z*Z.Z+Y*Z,z.Z+Z*z*Z.Z*Z.Z*Z.Z*i*Z,Z.Z.z.z.Z,Z*",0
"W.Z*W.Z*z+z*z*Z.Z.Z*y*Z,z.Z+Z.Z*Z.Y*Z,z.Z*z*Z.z.Z,Z.Z.Z,Z*Z.",0
Y*z0,0
"Z*F*Z.F.f.W.W*Z.F.Z.Z.Z.z.Z.z.Z*z+Z*z*Z.Z.Z*z*Z,Z.z.I.Z.Z*Z,",0
"Z*w*W.W.W.Z.Z.Z.z.Z.Z.W.Z*z*Z.Z*Z*Z.Y*Z.Z,Z*z*Z.Z.Z*I*Z+I*Z.",0
z*z0Z*,0
"Z.Z,Z0Z+W,W.w.W.W.Z*z*Z.Z.Z.Z.Z.Z+W.Z*Z.Z*z*Z.Z*z*F*z*Z.Z.Z*Z.I.",0
"Y*z*Z.I.Z.Z.Z.W*W.W.f.Z*z0Z*z*i*Z+z+Z*z*z*y+W.Y,X.",0
Z.Z*z*Z.Z*z+Z*z*z*I*Z.Z*z*z*z*I*z*I+Z.W.,0
Z*I*I*z*z*z*I*Z.Z*I*Z.Z.z.z.Z*Z.Z*z*,0
w.F.w.Z+Z*I*Z+Z*z*Z.Z*z*Z.z.Z*Z.Z.z.w.Z.Z*,0
I.z.Z.Z.Z+Z000,0
"W.W.W*W.W.W.Z*z*g*Y.Z,Z*Z.Z*z*z*Z.Z.Z+z*z*Z.z.Z.Z.Z*",0
"Z0Z*W.W.W.W+W.w.w.w.W*W,W.F.w.Z*H*Z,z.Z.Z*z*z*i*Y+Y.y.Z*z*I*Z.I.Z*z*",0
Z*,0
"Z.z.z.Z,W+Z0W.F.W.w.w.Y*Z.Z,Z*z*z*Z.Z*z*z0y*Z.z.",0
"W.Z*w+z+W,W.W.w.W.W.Z*z*Z+Z*z*Z.Z*Z.Z.Z*Z*",0
W*W.,0
"z*I*z*i*z+z*Z+z+Z*Z+I+Z*Z+z+Z*z*z*Z+Z*Z+z+z+z+Z*z+Z*Z*z+z*I*z+Z*Z,Z*z+I+",0
z*z+z+Z*z+z*z*z+z*z*Z+z+z*z*z+I+z+z*i*z+Z*z*z*z*Z+Z*I*z*z*z*,0
"z+z*Z,Z*z+z*z+Z*I*z+z*z*z*Z+z*z+z*z*z*z+z+I+z*z*z*z*Z+Z*z+Z,Z+",0
"Z*z*I*z*i*z*i*z+Z*z*z*Z,Z+z*z+Z*Z+Z*I*I*Z,Z+z*z*z+z+I+I+z+Z*z*z+",0
W.W.W.,0
w.W+W.F.Z0Z*z*Z0,0
Z0Z.i.i.i.Z.Z*z*Z.I.Z0Z.i.Z*Z.,0
"Z.W0W.Z+Z.z.Z.Z.I.W+F*W.w.w.w.W.W+W.W*W.W*w*W.W,W.W*W.W*W.W*W.Z*",0
"Z.Z,Z.",0
i0i0i0f0,0
Z0,0
"u+U,d,d,U,u,d,d,u,",0
F.Z0z0,0
"d,u,u,u+u,u,u,u,",0
z.z.i.,0
"u,d,U+u+",0
"h.H.h.Y,",0
h+Y*Y+y*y+,0
I.Z.I.Z.Z.Z.Z.Z.Z.,0
"w.Z.W.Y*Z.z,Z.I.I.z.",0
z.z.z.Z+z+,0
".H.H.H.X.X.x.x.x.x.Y.Y.y.X.X.x.x.X.x.X,X.x.x.x.g.x.X.x.x.G.X.X,X.x.G.G.G.G.",0
"G.X.X.X.Y0Y.X,x.",0
"V+Y.Y.V.x,Y.V.v.X,y,Y.V.V0000Y.Y.V.",0
"X.X.Y+Y.y.Y.X.X.Y.Y.H.X,X.x.x.X,X.X,X.X.",0
",X.X.X.X,X.X.X.X,X.X.X.X.Y.X.X.X,X.X,X.X.X.X,X.X,X.X,X.X,X.X,X.X.X.X.X.X,X.",0
"H.h.h.Y,Z.Y.Z.Y.Y.Z.Z.F.",0
"Y.Y,",0
W*W.,0
W.W.W.,0
z.Z.z.,0
z.Z.Z.,0
z.z.z.,0
F.W.W.,0
Y.Z.w.Y.Y.z.H.y.H.,0
Y.Y.Y.,0
"f.W,W.W*W.W0W.",0
"Y0Y.W.W.W.W.X,x.x,x.X,X.x.x.x,x,x.x,g,x,x,x,x.x.G,x.x.x,x.x.x,x.x,x,g,x.x.X",0
i0i0i0,0
.X.G.x.X.x.x.X.X.X.X.G.G.X.x.x.x.X.X.G.X.X.G.X.x.x.X.G.x.x.x.x.g.x.X.X.X.X.,0
"Y.y.h.Y.Y.Y.Y.y.h.Y,",0
"g,g,f,X.Y+x,g,x+x,g,g,g,g,h,x+",0
y.,0
h*h*h*y*y*h*h*h*h*y*y*h*h*h*h*h*h*h*y*y*h*y*y*y*y*h*h*h*,0
y*y*y*h*h*h*h*h*h*h*h*h*h*y*y*h*h*y*h*h*y*y*h*h*,0
h*y*y*h*h*h*h*h*y*y*y*y*h*h*h*h*h*h*h*h*h*y*y*y*,0
h*h*h*Y*Y*h*h*y*y*h*h*h*y*y*h*y*y*y*y*h*h*h*h*,0
W.,0
y.V.,0
z.W.,0
"Y+Y.y.Y.z,W.Y,Y.f.",0
W.w.w.,0
Z.,0
"Z.z.z.W,W.W.W.",0
Z.z.I.I.i.Z.z.Z.I.I.Z.,0
I.w.,0
"X.X,X.",0
"x,G,",0
"W.Y,y,i,Z.W.F.Z,Y*Z,W.W.W.Y,y,Y0Y,z,Z+y,I,w,W.F.w.w.Y,I,",0
i0i0i0i0,0
i0I0I0,0
"r+a+a+a+a+a+r+f+r+r+a+a+a+a+I+W,W+a+r+a+a+a+a+a+a+a+f+r+r+a+a+r+a+f+w*Z,R*r",0
i0i0i0i0,0
Z+,0
i0z0z0z*,0
f0f0a0,0
f0f0,0
i0i0f0,0
"R,R.R*R+R.R.R.R.r.R.R.A.R,R.r.R.R.r.R.R.A.R.R.r.R.R.r.R.R.A.R.R.r.R.R.r.R.R",0
f0,0
i0,0
0U.R.R.D.,0
"y.X,y,Y.Y*Y.",1
Y0,1
S*,1
0,1
s*,1
s0,1
s*,1
S*,1
s*S0,1
"S*s*s*s*S,S+S*s*B*",1
s*,1
s*s0,1
S*s*s*B*s*,1
B.s.Z.Z*Z*Z*z*I*z*z*Z*,1
s*,1
S*,1
"S,S*",1
"S+s+b+S*S,S*S,S*s*",1
"z,B,z,z,s,i,z+s,s,z+I,z,z+F+z+H+i+Z,F,s,b,Z+z,z,y,w,Z+w,w+y,E,z+w,w,z,w,y+z",1
"w,Z+w,w+y,E,z+w,w,z,w,y+z+S,z,z+w+z,z,w,z,s+Y*y+Z.Z+y+I*W,w+z*W+z+y,w,Y*I*Z",1
"Y,Y*Y,Y*S,Y+Y,",1
i+Z0i0,1
"x,x+X,x,G,x,x,G,A,x+G,x,x,x,x,x,r,X+g+x,X*X,X*x*x+X,X*x*Y+x,x,x,x,x,x,X+G+G",1
"X*X.X*X.X*X,X.Y+X,",1
X+,1
",i,B,v,s,V,E,B,W.s,s,B,w,s,s,s+S.W.S,s,s,s,s,z+s,z,B,s,s,B,s,s,S,b,B,S.S,s,",1
"s.S.v.V.S.v.S.S.s.V.v,S.s.s.S.S.S.S.S.V.v.v.b.S.S.b.f.s.S.s.s.s.Z.s.s.S.s.s",1
h*h*,1
",v,E,E,v,v,e,E,V.V+V,E,E,V+V.V,v,v,v,v,v,E,v,V.V,v,E,S+V,v.s,s,B,v,V.v.S,v,",1
S.s.S.S.s.s.S.S.S.S.S.s.s.S.w.b.b.s.s.W.s.s.S.S.v.v.v.V.S.S.S.S.S.W.S.s.s.B,1
A*,1
*,1
e+v+v*v*v*,1
i0,1
"y,y,h,Y*Y,H,H,H,H,I,y,H,y,y,y,H,H,H,H,H,y,y,y,H,y,H,h,H,y,H,y,y,y,H,y,y,h,h",1
",H,y,y,y,H,y,H,y,h,y,H,y,y,y,H,Y*Y,y,y,h,H,H,y,H,y,z,y,y,y,H,y,y,h,z,y,z,H,",1
"h,y,y,h,y,y,H,H,y,y,H,z,z,s,Y+Y,H,y,z,y,y,H,y,y,H,H,H,H,y,y,y,y,y,H,y,y,y,y",1
"y,y,Y+z,y,y,y,y,H,H,y,y,y,i,y,Y,H,y,H,y,y,y,y+y,y,y,y,H,y,Y,y,z,y,y,y,h,h,h",1
"y,y,Y*H+Y,H,h,Y+Y,Y*y+y+y+Y,H,Y+Y,y,y,y,Y*Y,y,y,H,H,y+h+h+y,y,y,Y+Y,y,h,H,y",1
",h,h,h,h,h,h,h,y,H,H,H,y,y,y,y,H,y,y,y,y,y,y,y,H,H,y,y,H,y,H,y,y,y,y,y,H,y,",1
",y,H,z,h,h,Y*Y,H,H,y,y,H,y,H,y,H,y,y,H,y,h,y,y,y,H,H,H,W*H*Y,I,y,H,y,H,y,i,",1
"y,y,y,y,H,y,H,y,y,y,h,H,H,H,Y*Y,H,H,y,y,H,y,H,H,Y.Y,H,y,z,y,y,h,H,y,Y,y,H,h",1
s*,1
0,1
.S.s.S.S.s.b.S.s.S.S.S.S.b.s.w.S.s.S.s.s.s.S.S.s.S.S.S.S.S.s.F.s.s.s.S.S.S.,1
S.B.s.S.B.S.s.s.S.s.S.s.s.b.S.S.B.S.S.S.S.S.S.S.S.S.S.S.S.s.s.s.S.S.s.b.S.S,1
S.b.s.S.B.s.S.S.s.S.S.B.S.s.s.S.s.B.s.S.w.S.B.S.s.S.s.S.S.s.S.S.s.s.S.s.S.S,1
.s.s.s.s.S.s.S.s.s.S.S.b.s.s.s.S.W.S.s.B.s.S.s.s.b.W.S.S.S.s.S.s.S.b.S.S.s.,1
Z0z*,1
"Z+Z*z0Z+Z,",1
"y+Z,Z+z+y+z*z*y*Z,Y*z*Z.Y*Y+",1
"Z+z*z*z*z+z+z*z+z+A+z,Z*Z,Y+y*z*i*z+z+z*z*z*Z*z+z+y+z*",1
Z*Z00,1
z*Z*,1
"I+Z.Z*z+Y*I*z+z+i+z,Z+z+z,z+z+I+I+z,z,z+z,Z+i+Z*y*Z*y+z+z*z+",1
Z+z+Z*Z+I*,1
z+Z*z*Z+Z*z*Z.Z*Z.Z.Z*z+,1
"x*X*X,G,",1
"s*B*S+s*S,S*B*b*S,T*S,S*",1
0,1
S*s*s*s*s*,1
s*,1
S*,1
S*s*,1
"S*S,",1
"S.S,s,B,S*s*s*s*S,S+S,S*s+s*S,S+s,S.S*s*s*s*",1
"S*S,S+S,S+S.S*s*",1
"S0S,S*s*S.",1
"S*S,S+B*S*S,S*s*s*B*s*s*S,s,",1
"S,s,s,t,s,S+S,s,B,s,s,S+s,s+s,s,s,s,S.S,S,s,s,s,s,S0s*S,S*s*S,s+S,B,B,S.S,s",1
"s,s,S+s+s+s*S+B+s,S*S,s+S*S+s*S,s,s+s,b,S.S+s,s+s,s,s,s+S,s,s,s,s,s+s*s+S.S",1
"+s+B+s+s*S,S+s+s*S,s+S,S+S,s,S+s+s,S*S,S*S.S+S*s+b+s,s,S.S,s+S,S+s+s+s+s,s+",1
",S+b+s+S,S+s*B*S,s,S*S+B+s,s,s+s+b+S,b,b,s+s,s,s+s,S*S,S+S,s,s,B,s+s,b,s+s+",1
"+s,s+s+s+b+s+s+S,S+b+s+s,s,B,s+b+s,s,s,S.S+s+B+s,S.S,s,S.S.S,B,s,s,s,s,B,S.",1
"B+s,s+s,B,S*B*s+B+s+S,S*s*S+B+s+s+s+S,S,s+S,s,s,s,s,s,s,S+B+s,s,s+s,s,s+s,s",1
"Z,Y*y*z*Z,Z+",1
z*y+Z*,1
"s,S,B,s,B,s,s,s+B+s,S,s,s,s,S.S+s+s,s+s,S*s*s*s*s*s*s*s*S,s,S.S,s+B,",1
",s+s,S+B+s*S,s+s,s+B+s,s,s,s,s,s,S+B+B+s+s,s+s+B+s,s+s+B+S,s+B+s,s+s,s,s+s,",1
"s+S*B+s+S*S+s+s+b+S,s,b,s,s,B,B,s+S,b,b,s+s,s+s,S.S,B,B,B,S.S+s+s,s,S.S.S,S",1
"s+S,s+S,S+B+s+s+s+s*s+s,S*S,S,s+S,S+B+s*s+s*s*S,s,s+s+B+s,b,S+B+B+s+s*s+S,s",1
"S,S*S,S*S+s*s*s*S,S*s+S*S,",1
"s,S*s+s+S*B*s*S.S*S,S*S,s,S+",1
S+B+S*,1
"s,S*s*S+",1
"B*B*s*s*S,S*S+B+s*S,s+s+S,S+s,s,s,s,s,B,s,S,S+S,s,S+",1
"s,s+s,s+s+S,B,s+s+B+S,s+B+s,s+s,S+S,s,S+S,S+S*S,s,S*s*s+s,S+S,S+s+S0",1
"S,S+S0S+S,s,B,s+S,B,s,s,S+s*s+S,s,s,s,B,S*B*S,s,S.S,s,S.S+s+s,b,s,s,s+B+s+",1
"S,S+S,S.S*S,B,s,S,s,s,S00S,",1
"s*S,S+S,s,s+s*B*S,",1
B.,1
S0s*,1
s*s*,1
s*S+S*s*,1
s*s*B*,1
+,1
s*B*,1
i+i+i*i*i*i+z*z+i*I+z*Z.Z*I*z*Z.I.Z*,1
"S,S*",1
",s.S,B,b,s,s,s,s,s,s,s,s,s,S.S,s,s,S.S,s,s,s,s,s,S.s,s,b,s,s,S.S,B,B,s,B,s,",1
",S+s*s*s*s*s*S,S*S,S*s*s*S,s,s,s,s,s,s,s,B,s,B,B,s,S.S,B,s,s,B,S.S,b,b,b,b,",1
",s,s,b,s,S.S,s,b,s,s.S,s,B,B,s,s.S,s,s.b.S,s,S,s,S.S,B,b,s,S.S,B,S.S,s,s,s,",1
"s,s+s,s,s,s,b,B,B,S+S,B,b,s,s,b,s,s,B,s,B,s,s+t,s,s,s,s,s,s,s,B,B,s,s,s,B,s",1
"S0S*S,",1
"s*S,",1
s*b*S+S*,1
"W,F,W+w+w,w+w+W,W*W,z+v+W,v,w,w,W+v+W,W,w+w+y+W.W,i,w+z,w,Z+v,f,Z*V,w.W.V,w",1
s*s0S*s+,1
s+S*S+S*B*S*,1
S0,1
B*s*s+S*S+s+s+B+s+s*s*s+,1
S*,1
+b+b+b+b+B+B+b+b+b+b+B+B+B+B+b+b+b+B+s*s*s+s*B*s*s+s*s*B*b*s+s*s+b+s*s+b+s*,1
s*s*,1
s0B0s*,1
s*S0,1
"s+s*s*s+s+s,S*S+s,S*s+S*b*s+S,S*s*s+s,S,S+s*B*s+",1
"S,S*s*S+S*S+B+s*s+S*s*s*S,S*s+S,s,b,s,S+S,S+s+S,S+s,S*s+s+s+s+s*",1
S*S*B*s*B*,1
"*Y.Y,y.y,Y,y,Y+Y,y.Y+y,H,Y.Y,y,H,y,h,Y.Y.Y+Y,y,y.Y+h+Y.Y+Z.Y,y,y+y+y*Y,Y.Y+",1
"Y*Y.r,Y.Y,Y.y,y,y,H,y,y,Y.Y,y,Y*Y*y*Y,Y*Y,Y*Y.y.y,y,Y.Y+H+Y,Y+y,y+Y.Y+Y.Y.y",1
",Z.y.Y,H,Y.y.Y,Y.Y,Y.Y,Y.Y,Y.y.Y,Y.Y,Z.Y,Y.y.Y,Y.y.Y,Y.Y,Y.y.Y,Y.y.Y,Y.y.Z,",1
"y,y,y,H,y.y,h,y.y,y.Y,y,H,Y.Y,Y.Y,h,Y.Y,Y.Y,y,y.y,H,H,y,Y.Y,Y.Z,H,y,y,H,y,Y",1
",Y.Y.Y,y,y,Y.Y,y,Y.Y,y,Y*y*Y.Y+Y,Y*y*Y.y,y+Y.Y*y*y*Y.Y*Y,Y.Y,y,y,y.Y,Y*Y,Y*",1
"Y.Y,z,y,H,y,Y.Y*y+y*Y.Y+y*Y.Y,Y.Y,Y.Y*y*Y.Y,Y.y.Y*Y,Z.Y,y,y.Z+Y.Y,y+Y*Y+y+Y",1
"y,y,y,y,y,y,H,Y.H.Y,y,H,y,Y.Y,h,Y.Y,Y.R,Y.Y,H,y.Y,h,y,y,y,H,y,H,y,y,H,y,y,y",1
"y,H,y,y,y.Y,Y.Y*Y,y+Y,y.y,y.y,Y.Y,y,y,Y.Y,y,y,Y.Y,Y.y.H.y.y,y,y.y,y.y,y,H,Y",1
s*s*,1
s0,1
S*,1
B0s*,1
s0,1
h+h+h+Y*y*e*V+v+e+e+e+E+e+E+E+E+e+e+e+E+h+h+h+H+H+y+h+y+Y*H*y*Y+h+y*Y+h+h+H,1
y0y*Y*,1
"v.v.v,v.v.s.v,v.v.F.w,v,v.v.s.s.v,v.s.v.E.s,v.v.v.s.v,v.v.v.v,s.v.B,v,v.e.B",1
"S,Y+Y.Y+h*Y,S*Y+Y,Y*y+y+Y*Y,Y*Y.Y0Y*",1
I+Y00,1
V+,1
s*,1
"w,",1
"H.y.Y*Y,Y.y.y.",1
*,1
s0s*,1
s00,1
s0,1
S*B*,1
H*y0y*,1
"S,S+",1
"s,s,s,s+s,s+B+s+S*S+S*S+s+s*s+S,s+s,S+s,b,b,s+s+s,S+B+s+S.S*S*s*S,s+S,S.S+s",1
"s,s,s,s,s,s,B+s,s,s+s,s,s,s,B,b,s,B,S.S+s,s,s,s.s,s,S.s.S*s*S,S*s0s*s*s+",1
"z+z*Z+y,Z*i*",1
z*z*z+Z0y*Z+,1
",S*s+s+s+s+S,s+s,s,S*S,s+S,S+s+s+s,s,s+s+s+s*S,b,B,S+s,b,s,S+s,s,S*s+S*S,S+",1
",s,S.S,S.S,s,s,s,s,B,s,S.S.S+s+s,B,s,s,s.s,s,B,s,B,s+B+S.S,s,b,s,S+B+S.S+s,",1
"s*s+s*B*s+S,s,s+B+s+s,s+s+S,S*s+S,s+S,s,S+s+s,s+s+S,s+s+S,B,s+S,S*S,s+s+s,s",1
"s,B,s,s,s+S.S,s,b,B,B,s,s,B,s,s,s,b,s,S.S,B,b,s,s,B,S+S0s*s*s*s*S+s,s+",1
"+s+s+s+s+S,S*s+s+B+s*S,s+s+s+s+s,S+S,s,S*s+s,s,s,B,s+S,S+s*s+S,S*S+s,S.S+B+",1
",s,b,S*S,S.S,S.S,S.S,S.S,S.s.S+S.S,s,S,B,s,b,S.S.S.S,S.S.S+s+s,B,S+S.S,S+s,",1
",b,s,s,s,s,S+s+s,B+s,B,S+s+s,s,s,B,s+s*S,B,s,s+s+S,S+s,s+b+s+s+s,s+s+s+s+s,",1
"S,S+s+s,S*b*S+S*S,",1
s+S0S*,1
"*S,",1
Y0Y.,1
"s*s*s*s*s*S+s*s+s+s,S*s+s*s+s+s+s+s+S*s*B*s*S+s*",1
"s+B+t*S,S+s+S,s,S*S,S*s*s+s*B*s+s+s*b*s+s*B*s*s+s,s+B+s,S+s*s+S,s+s+s*s+B+s",1
